MotoristaID,Nome,NumeroCarteira,DataContratacao,CategoriaCarteira,Status
4493,Ana Luiza Guerra,3919485897,2022-09-04,B,Ativo
4494,Bernardo Moreira,4538843762,2023-03-31,B,Suspenso
4495,Natália Mendonça,9272787856,2022-12-19,C,Suspenso
4496,Sophie Guerra,8204427470,2022-10-15,C,Ativo
4497,Davi Alves,2362636244,2022-07-02,E,Ativo
4498,Dra. Mirella da Mata,5306118233,2023-05-12,A,Suspenso
4499,Ana Vitória Siqueira,1333379702,2021-12-06,A,Ativo
4500,Sra. Maria Luiza Azevedo,1892949899,2023-11-14,C,Ativo
4501,Henrique Mendes,0069381404,2023-04-03,C,Inativo
4502,Srta. Gabriela Moraes,8648475784,2022-09-29,E,Ativo
4503,Bruno Siqueira,8800476083,2024-04-25,A,Ativo
4504,Marcelo Aragão,5396098774,2021-11-29,A,Ativo
4505,Ana Luiza Cunha,4303235242,2022-04-19,B,Ativo
4506,Maitê da Rocha,4515176971,2021-08-07,A,Suspenso
4507,Diogo Ferreira,8872086151,2022-08-28,D,Inativo
4508,Camila Camargo,7025131319,2022-06-06,E,Ativo
4509,Yasmin Moraes,4257391071,2023-04-25,B,Suspenso
4510,Luiz Henrique Santos,5397656890,2022-12-26,C,Suspenso
4511,Ana Clara Sales,9630392492,2021-07-30,B,Suspenso
4512,Theo Fonseca,0054593588,2021-07-12,B,Suspenso
4513,Letícia Borges,2934740598,2022-09-21,C,Ativo
4514,Maria Eduarda Santos,7323209327,2023-02-01,B,Ativo
4515,Ana Vitória Dias,2648785946,2022-11-19,C,Ativo
4516,Dr. Alexandre Macedo,2190709280,2024-02-17,E,Inativo
4517,Dr. Josué Ferreira,7453979236,2022-01-02,A,Inativo
4518,João Lucas Sousa,1455131287,2022-04-27,C,Suspenso
4519,Hadassa Silveira,0971753824,2022-10-10,C,Ativo
4520,Isis Rodrigues,8195516642,2022-11-26,E,Suspenso
4521,Davi Miguel Cavalcante,6821940187,2023-08-08,B,Suspenso
4522,Ravi Gomes,1937903112,2023-06-03,A,Ativo
4523,Rafaela Montenegro,7492268085,2022-12-10,B,Ativo
4524,Joaquim Duarte,3991770909,2022-06-13,B,Ativo
4525,Dra. Maria Clara Rios,1443193264,2021-10-28,D,Inativo
4526,Sr. Vitor Hugo Gonçalves,7610900239,2021-11-08,A,Inativo
4527,Fernando Oliveira,2991190430,2022-08-28,D,Suspenso
4528,Luiz Otávio Azevedo,6995615092,2022-05-14,C,Suspenso
4529,Ana Sophia Jesus,5446086039,2022-06-24,D,Ativo
4530,Zoe Cardoso,6827475579,2022-02-13,A,Ativo
4531,Esther Ramos,6212188028,2023-09-12,A,Suspenso
4532,Amanda Machado,3232798603,2024-03-01,D,Inativo
4533,Enrico Camargo,3295128030,2022-06-19,C,Inativo
4534,Luiz Otávio Souza,6042339320,2024-03-28,E,Inativo
4535,Matheus Mendonça,5777149027,2022-06-04,A,Ativo
4536,Marcela da Luz,0395866535,2023-05-06,D,Suspenso
4537,Maria Flor Rezende,0507516206,2022-07-31,B,Inativo
4538,Maria Laura da Rocha,7565327546,2024-01-24,E,Ativo
4539,Mirella Gonçalves,8600876050,2022-12-29,C,Suspenso
4540,Sabrina Fogaça,9154672550,2024-05-01,C,Ativo
4541,Gustavo Henrique Nunes,3748299623,2022-05-27,A,Suspenso
4542,Dr. Vitor Gabriel da Paz,2706359453,2024-06-06,D,Ativo
4543,Lívia Moura,5054338935,2024-04-12,C,Inativo
4544,Jade Vargas,5515423953,2021-08-04,A,Ativo
4545,Sr. Leandro Azevedo,4999764955,2024-05-25,B,Inativo
4546,Marcela da Mota,1289801640,2023-01-17,B,Suspenso
4547,Maysa Pimenta,9529888686,2023-12-24,A,Inativo
4548,Srta. Hellena Pimenta,0426425545,2022-05-04,E,Inativo
4549,Jade Pires,1405128904,2024-02-22,C,Inativo
4550,Alana Sales,9944774635,2023-12-11,D,Suspenso
4551,Bernardo Almeida,3975883686,2024-04-15,C,Ativo
4552,Anna Liz Moreira,1254213222,2024-05-25,B,Ativo
4553,Felipe Silva,0061420473,2023-03-31,E,Inativo
4554,Carolina Pastor,9836244476,2022-09-05,D,Suspenso
4555,Beatriz Silveira,8279102560,2022-10-26,B,Ativo
4556,Srta. Lavínia Melo,9617036435,2023-12-04,A,Ativo
4557,Maria Helena Rezende,5244042340,2022-07-24,D,Suspenso
4558,Ana Lívia das Neves,5448686445,2023-09-23,D,Suspenso
4559,Thomas Teixeira,9529988286,2024-03-27,A,Ativo
4560,Caleb Mendes,0141845105,2021-11-09,A,Suspenso
4561,Maria Eduarda Mendonça,5431400328,2021-12-23,C,Ativo
4562,Mariah da Conceição,0079426347,2023-07-18,C,Ativo
4563,Ana Vitória Sales,3082739698,2022-07-19,B,Inativo
4564,Letícia Farias,6938972632,2024-01-07,A,Inativo
4565,Dra. Antonella Viana,1944889038,2021-10-13,E,Inativo
4566,Mateus Martins,7546850801,2023-11-21,E,Ativo
4567,Melina Oliveira,7057598095,2021-10-07,B,Inativo
4568,Vitor Siqueira,7184051154,2021-11-08,D,Inativo
4569,Maria Júlia Cunha,1728412109,2021-11-11,B,Ativo
4570,Isaque Fonseca,1224868044,2023-08-01,C,Ativo
4571,Sr. Antony Pacheco,6800700863,2022-08-05,D,Suspenso
4572,Ryan Monteiro,2830435064,2024-04-05,A,Ativo
4573,Ana Carolina Moura,0770567559,2024-01-26,E,Inativo
4574,Vitor Gabriel Nogueira,9437444095,2022-06-25,B,Suspenso
4575,Lorenzo Farias,9378886246,2023-06-25,A,Inativo
4576,Marcela Viana,9802677684,2023-10-02,D,Ativo
4577,Luna Fernandes,7481216980,2022-04-11,B,Ativo
4578,Dr. Lucas Gabriel Andrade,3582348364,2021-08-02,A,Inativo
4579,Luiz Fernando Borges,5171804474,2023-03-19,E,Suspenso
4580,Henry Gabriel Monteiro,0712994149,2022-01-03,C,Ativo
4581,Srta. Maria Laura Fogaça,2840667313,2022-10-01,B,Inativo
4582,José Sousa,2908027133,2022-12-23,A,Inativo
4583,Ana Lívia Albuquerque,9545362752,2023-05-26,B,Inativo
4584,Laís Nascimento,5702654071,2022-01-17,D,Ativo
4585,Apollo Moreira,3018456169,2022-05-30,D,Inativo
4586,Daniel Caldeira,9410242832,2022-10-20,B,Suspenso
4587,Sofia da Cunha,3994528802,2022-06-19,A,Inativo
4588,Maria Alice Mendes,7374204339,2022-06-21,B,Inativo
4589,Marcela Guerra,8339535551,2023-10-04,E,Ativo
4590,Bento Cassiano,9626644937,2022-03-23,E,Ativo
4591,Valentina Montenegro,3614834193,2023-03-17,E,Inativo
4592,Clara da Paz,2859550981,2022-03-27,D,Ativo
4593,Sr. Ravi Lucca Rodrigues,8689079578,2021-07-25,E,Suspenso
4594,Bernardo Caldeira,1279256112,2023-01-13,D,Inativo
4595,Lívia Barbosa,4134356535,2024-05-29,B,Inativo
4596,João Pedro Nascimento,8395642017,2021-09-07,A,Inativo
4597,Davi Lucas da Conceição,3989407412,2021-07-27,B,Suspenso
4598,Sr. Lucas Gabriel Cavalcanti,6072940837,2023-11-06,B,Inativo
4599,Sara Vieira,3289061553,2021-09-22,A,Inativo
4600,Dra. Maria Flor Andrade,7998696912,2023-05-02,C,Inativo
4601,Sr. Dante Costa,7944810351,2021-07-21,C,Suspenso
4602,Ágatha Cunha,3751365863,2022-10-30,C,Suspenso
4603,Henry Gabriel Moraes,6652468435,2022-01-17,A,Suspenso
4604,Marina Fogaça,6314332561,2021-09-09,A,Suspenso
4605,Otto Machado,2514083813,2022-02-28,B,Inativo
4606,Murilo Campos,2645952830,2023-03-22,E,Ativo
4607,Hadassa Cirino,2108385819,2023-04-21,C,Ativo
4608,Sr. Pedro Vargas,8780117178,2021-10-25,B,Inativo
4609,Davi Miguel Cassiano,1966930433,2021-11-11,C,Inativo
4610,Helena Sá,7213404687,2023-09-05,B,Ativo
4611,Sarah Monteiro,4007968608,2021-07-02,E,Inativo
4612,Rodrigo Mendonça,6113203220,2022-11-14,C,Suspenso
4613,Dra. Mirella Alves,9124971923,2022-09-13,A,Ativo
4614,Heloisa Araújo,0876873130,2022-04-21,C,Suspenso
4615,Beatriz Casa Grande,4662926217,2023-09-23,C,Ativo
4616,Francisco da Cruz,5397861309,2021-11-12,C,Ativo
4617,Bruna Campos,1009677196,2024-05-02,C,Ativo
4618,Hellena Cardoso,6435023761,2022-12-20,C,Inativo
4619,Beatriz Marques,0224337206,2022-06-28,B,Inativo
4620,Larissa Castro,9130490140,2022-08-07,D,Suspenso
4621,Dr. Bryan Marques,1061227193,2022-10-23,B,Suspenso
4622,Ana Sophia Vieira,1732005299,2023-02-26,D,Ativo
4623,Nicolas Fogaça,2783315741,2023-11-07,E,Suspenso
4624,Murilo Farias,8281157409,2021-12-06,B,Ativo
4625,Arthur Ribeiro,5230251077,2023-08-04,A,Inativo
4626,João Lucas Andrade,8279924376,2023-08-31,A,Ativo
4627,Srta. Ana Beatriz Moreira,5344220561,2023-10-14,A,Inativo
4628,Beatriz Aragão,5608633951,2024-02-18,C,Ativo
4629,Manuela Cassiano,7439688159,2023-06-25,B,Suspenso
4630,Dra. Esther Novaes,9343978003,2022-05-28,A,Suspenso
4631,Manuella Siqueira,2504483675,2023-03-20,D,Ativo
4632,Francisco Costela,8229741022,2022-05-02,B,Suspenso
4633,Jade Gomes,4758915087,2021-12-01,E,Ativo
4634,Anna Liz Correia,7671831135,2022-01-28,B,Suspenso
4635,Caio Moraes,2331912230,2023-01-08,E,Ativo
4636,Asafe Abreu,1738774386,2021-11-25,C,Suspenso
4637,Luna da Mata,6088399281,2022-10-05,B,Inativo
4638,Melissa Costela,0270032976,2024-04-07,C,Suspenso
4639,Erick Souza,9314218710,2022-01-01,A,Suspenso
4640,Sr. Levi Pastor,2405962594,2023-01-11,D,Inativo
4641,Dra. Bruna Monteiro,4265843775,2024-05-07,B,Ativo
4642,Melina Dias,3403844203,2023-01-06,C,Ativo
4643,Sr. Renan Pinto,7364459865,2021-09-07,A,Suspenso
4644,Maysa Mendonça,9155228580,2021-11-01,A,Inativo
4645,Maysa da Rocha,9749141118,2022-08-22,B,Suspenso
4646,Evelyn Dias,9446755224,2022-01-30,E,Suspenso
4647,Benicio Souza,7779392992,2022-05-28,A,Suspenso
4648,Raul Peixoto,3206781678,2023-08-16,C,Inativo
4649,Maria Isis Casa Grande,3417025711,2021-10-23,E,Ativo
4650,Raul Martins,0360670804,2021-06-07,E,Suspenso
4651,Raquel Cassiano,0223307831,2023-01-29,C,Ativo
4652,Ana Cecília da Mata,9976403593,2021-08-20,E,Inativo
4653,Sr. Davi Porto,2043017265,2021-07-27,E,Suspenso
4654,Dra. Yasmin Mendonça,0852852933,2023-01-31,B,Ativo
4655,Ian da Rocha,0746413056,2024-01-08,D,Inativo
4656,Ana Laura da Conceição,3860590172,2021-08-07,B,Suspenso
4657,Ana Vitória da Cunha,3370379771,2023-08-11,B,Suspenso
4658,Bárbara Oliveira,3708165336,2023-03-05,B,Inativo
4659,Marina Cavalcante,3536712184,2023-08-28,C,Ativo
4660,Dr. Arthur Gabriel Alves,3138886064,2022-01-24,C,Ativo
4661,Maria Laura Duarte,6257192597,2023-05-08,D,Suspenso
4662,Luna Vasconcelos,3353221280,2023-11-14,C,Inativo
4663,Luiz Henrique Cavalcanti,3878865299,2023-01-19,A,Ativo
4664,Dr. Gustavo Sales,2660804529,2023-02-09,C,Inativo
4665,Caroline da Mata,3566291134,2022-11-18,D,Inativo
4666,Srta. Ana Sophia da Cruz,5554632087,2024-04-30,B,Inativo
4667,Maria Luiza Macedo,4659498188,2023-10-09,E,Inativo
4668,Dr. José Miguel Fonseca,8719420604,2023-10-10,A,Inativo
4669,Juliana Viana,3438533180,2024-01-18,C,Inativo
4670,Ravi Machado,2844773650,2024-03-20,D,Ativo
4671,Dr. Arthur Gabriel Câmara,7970478722,2021-07-10,A,Ativo
4672,Laís Montenegro,8478353062,2022-07-22,A,Suspenso
4673,Dr. Davi Luiz Alves,8729577429,2023-12-16,D,Suspenso
4674,Evelyn Monteiro,2856440029,2023-06-07,E,Suspenso
4675,Mariah Fernandes,9047975401,2023-07-18,B,Suspenso
4676,Maria Helena Novais,6761967553,2023-09-22,C,Ativo
4677,Luiza Campos,3067506605,2022-12-23,B,Ativo
4678,Sr. Rafael Moura,6907013317,2022-06-28,C,Ativo
4679,Sabrina Jesus,5900544744,2023-07-09,C,Ativo
4680,Srta. Camila Costela,6936460115,2024-01-21,C,Ativo
4681,Igor Ribeiro,6637123654,2024-01-30,C,Inativo
4682,Benjamim Vasconcelos,1855589999,2023-01-07,D,Suspenso
4683,Eloah Novais,5154540143,2023-06-25,B,Inativo
4684,Cecilia Leão,5385102539,2022-09-23,B,Ativo
4685,José Miguel Fernandes,0904674252,2021-07-18,E,Inativo
4686,Sr. Anthony Novais,5261577163,2022-12-13,B,Inativo
4687,Dr. Levi Porto,9021397361,2024-04-17,A,Ativo
4688,Thales Marques,1851341969,2022-10-10,D,Suspenso
4689,Ana da Luz,5184978517,2021-07-12,D,Inativo
4690,Renan Andrade,9637510325,2022-05-05,E,Ativo
4691,Augusto Campos,4904660530,2023-10-11,B,Inativo
4692,Levi Teixeira,6051584681,2022-05-10,C,Suspenso
4693,Ana Luiza Vasconcelos,8233954779,2022-10-05,A,Suspenso
4694,José Casa Grande,0739294409,2021-12-28,A,Ativo
4695,Helena da Costa,0124208038,2021-12-22,C,Inativo
4696,Dr. Josué Jesus,8099741222,2021-10-13,D,Suspenso
4697,João Costela,4916682436,2022-07-07,E,Inativo
4698,Ana Beatriz Silveira,3725810972,2022-09-02,B,Ativo
4699,Pietra Porto,9329930930,2022-08-27,E,Inativo
4700,Bella Campos,5583455924,2021-07-16,C,Ativo
4701,Mariana Lima,7048720861,2024-01-26,A,Ativo
4702,Diogo Sousa,9616489582,2024-05-05,D,Suspenso
4703,Henry Gabriel Pires,6554902329,2022-02-19,A,Inativo
4704,Sr. Théo Ferreira,2210658611,2023-01-04,E,Suspenso
4705,Francisco Sales,2613950087,2023-11-09,B,Ativo
4706,Nathan Andrade,5623081893,2022-12-25,E,Suspenso
4707,Sarah Fonseca,7557649938,2022-05-20,A,Suspenso
4708,Sophie Rios,1421544486,2024-05-22,B,Ativo
4709,Liz Pereira,5977341988,2023-03-13,A,Suspenso
4710,Sr. Pedro Henrique Casa Grande,5046315807,2022-07-23,A,Suspenso
4711,Dra. Cecília da Rocha,4965977443,2023-04-04,A,Suspenso
4712,Dr. Diego Pimenta,3205115451,2022-02-04,C,Ativo
4713,Sr. Pedro Vargas,5763648153,2023-06-24,C,Suspenso
4714,Gustavo Caldeira,5702879218,2024-04-19,E,Ativo
4715,Murilo Silva,7447315626,2023-07-15,A,Suspenso
4716,Kevin da Paz,1228284999,2022-09-08,D,Inativo
4717,Alexia Alves,5385661000,2022-01-09,E,Ativo
4718,Srta. Maria Cecília Brito,4136158084,2023-03-14,C,Inativo
4719,Dr. Diogo Nascimento,1948069470,2022-09-04,A,Inativo
4720,Srta. Isis Aragão,1415314986,2023-06-24,E,Suspenso
4721,Manuella Duarte,0431603444,2023-07-15,E,Suspenso
4722,Vitor Gabriel Barros,3504048965,2022-10-01,D,Inativo
4723,Maria Julia Almeida,0027391372,2023-04-13,B,Inativo
4724,Nathan Novais,0412188449,2023-03-11,C,Suspenso
4725,Emilly Pacheco,1834601508,2022-03-13,B,Inativo
4726,Thiago Gonçalves,0461765492,2022-05-18,D,Suspenso
4727,Valentim Macedo,4735081526,2024-03-25,B,Suspenso
4728,Maria Duarte,6417545888,2021-08-08,C,Suspenso
4729,João Pedro Duarte,9431130054,2024-02-23,D,Suspenso
4730,Nicolas Marques,1200512206,2021-09-07,A,Inativo
4731,Henry Gabriel da Rocha,4069296439,2023-04-28,B,Suspenso
4732,Maria Julia Alves,4149367409,2023-08-07,D,Inativo
4733,Dr. Murilo Novais,2458872401,2023-10-12,E,Ativo
4734,Felipe Brito,7576250621,2022-09-10,D,Suspenso
4735,Dr. Diego da Costa,8924217241,2023-05-03,E,Inativo
4736,Dr. Léo Nunes,0274323388,2022-07-14,C,Suspenso
4737,Luan Melo,8906377394,2023-07-16,B,Ativo
4738,Maria Isis Guerra,6484949897,2021-11-20,E,Suspenso
4739,Davi Miguel Fonseca,0117492966,2023-06-08,A,Ativo
4740,Maitê Correia,2849691722,2024-05-02,A,Inativo
4741,Milena Siqueira,0632308125,2023-06-26,A,Ativo
4742,Dra. Ana Cecília Alves,0927944852,2023-08-05,D,Ativo
4743,Arthur Gabriel Montenegro,6487061416,2022-10-18,E,Ativo
4744,Natália Rios,4204913140,2023-08-22,B,Inativo
4745,Luan Moura,3665072888,2022-04-28,B,Ativo
4746,Isabela Costela,5456840095,2022-11-22,A,Ativo
4747,Benício Ferreira,9841239161,2021-07-15,E,Suspenso
4748,Enzo Gabriel da Conceição,5210239984,2022-07-30,B,Ativo
4749,Maria Clara Fernandes,6647505988,2022-07-10,B,Inativo
4750,Olívia Nunes,9201827277,2022-03-01,E,Inativo
4751,Paulo Moreira,0383582235,2021-12-13,A,Ativo
4752,Murilo Fernandes,1976013213,2021-09-25,E,Suspenso
4753,Ana Luiza Sá,1824607206,2021-10-13,B,Suspenso
4754,Caio da Rocha,4435495328,2022-10-21,A,Suspenso
4755,Gabriel Ramos,5608302215,2023-07-14,B,Ativo
4756,Sra. Letícia Cavalcante,7470533794,2021-12-31,B,Inativo
4757,Isabella Nascimento,1818507580,2023-11-16,A,Inativo
4758,Maria Julia Cardoso,8984144549,2022-08-21,C,Inativo
4759,Leandro Sá,8113979345,2022-12-18,C,Ativo
4760,Sra. Luna Costela,1467677540,2022-10-23,B,Ativo
4761,Cecília Caldeira,9462751525,2021-06-09,C,Inativo
4762,Clara da Cruz,8770556384,2023-04-19,C,Ativo
4763,Felipe das Neves,1575232773,2024-03-04,A,Ativo
4764,Igor Leão,1608084665,2023-04-06,E,Suspenso
4765,Srta. Cecilia Fogaça,7532412273,2023-07-01,E,Ativo
4766,Maria Cecília Casa Grande,6277131246,2022-04-14,A,Suspenso
4767,Antonella Fernandes,7372096875,2021-11-11,B,Suspenso
4768,Gael Henrique Porto,3144874944,2022-09-02,B,Inativo
4769,Nina Cavalcante,8915652279,2023-08-21,C,Suspenso
4770,Luísa Freitas,4795787539,2024-03-07,B,Inativo
4771,Luiz Henrique da Cruz,3307389792,2024-01-19,A,Ativo
4772,Maria Laura Ribeiro,3124603629,2022-10-17,D,Suspenso
4773,Luiz Gustavo Leão,6854736323,2023-05-02,A,Inativo
4774,Srta. Laís da Costa,9826901883,2023-05-30,C,Ativo
4775,Rael Brito,6899877103,2023-02-11,C,Suspenso
4776,Olívia Costa,5511302228,2022-10-11,B,Suspenso
4777,Dr. Leandro Cassiano,4571191675,2023-09-13,D,Ativo
4778,Dr. Danilo Cunha,5064252741,2023-09-18,A,Suspenso
4779,Yuri Cassiano,9664476805,2022-02-12,C,Ativo
4780,João Guilherme Ribeiro,1194728084,2023-03-18,E,Inativo
4781,Sra. Isabelly Rodrigues,6122497722,2023-05-16,E,Suspenso
4782,Ana Lívia Almeida,0251266858,2024-01-26,C,Ativo
4783,Dra. Rebeca Novais,7660169721,2024-03-31,B,Suspenso
4784,Mirella das Neves,4947897046,2023-07-08,C,Ativo
4785,Mathias Araújo,6515809848,2023-06-21,C,Suspenso
4786,Vicente Castro,0263388458,2023-05-23,B,Ativo
4787,Emilly Almeida,9257191567,2024-03-28,E,Suspenso
4788,Srta. Anna Liz Nunes,0656445143,2021-06-14,B,Suspenso
4789,Stella Aparecida,3599997252,2023-09-23,E,Inativo
4790,Mirella Lima,5681250010,2023-03-10,A,Suspenso
4791,Francisco Moura,5694082099,2022-07-11,C,Suspenso
4792,Juan Siqueira,5837343725,2022-06-03,B,Ativo
4793,Ísis Pacheco,6603456147,2021-07-24,B,Inativo
4794,Maria Alice Rios,8687812550,2023-01-28,B,Ativo
4795,Maria Isis Lima,5472332348,2022-02-28,C,Suspenso
4796,Guilherme Cavalcanti,1884052306,2024-03-18,A,Ativo
4797,Ana Lívia Sampaio,2226969437,2023-10-20,B,Ativo
4798,Raquel Ribeiro,0681618720,2023-06-29,D,Suspenso
4799,Dr. Davi Luiz Macedo,1674306716,2021-11-22,D,Suspenso
4800,Dra. Sarah Cirino,5097276063,2022-12-14,D,Suspenso
4801,Nicolas Nogueira,1758947644,2022-11-18,E,Inativo
4802,Isaac Vargas,3906415739,2022-06-04,B,Ativo
4803,Alexandre Nogueira,0848495342,2023-04-28,A,Ativo
4804,Mateus Correia,2108409853,2023-11-18,B,Ativo
4805,Sr. Isaac Moura,9128229362,2022-09-19,B,Inativo
4806,Brenda Teixeira,9293371344,2024-02-27,C,Ativo
4807,Anthony Martins,7552227879,2022-11-10,A,Ativo
4808,Sr. Felipe Carvalho,1651120463,2021-11-09,B,Suspenso
4809,João Guilherme da Rosa,6690724607,2024-04-02,E,Inativo
4810,João Vitor Dias,5002362081,2023-05-14,B,Inativo
4811,Maria Júlia Silveira,5644296837,2021-11-02,B,Suspenso
4812,Otto Sampaio,3196337647,2024-04-04,C,Ativo
4813,Ana Laura Nunes,6857495541,2021-09-18,E,Inativo
4814,Luiz Fernando Sá,6944009062,2021-07-15,A,Inativo
4815,Nicole Rodrigues,1445612761,2023-06-06,C,Inativo
4816,Gustavo Machado,2915407522,2022-11-21,A,Ativo
4817,Joaquim da Paz,0078458547,2024-04-01,E,Suspenso
4818,Eloah da Conceição,3649502995,2022-05-03,E,Ativo
4819,Dr. Danilo da Luz,3750571571,2022-11-11,A,Inativo
4820,Bárbara Barros,3202314817,2022-09-06,A,Ativo
4821,Dra. Beatriz Peixoto,2224933774,2023-12-23,A,Inativo
4822,Maria Liz da Conceição,0906210079,2023-11-04,D,Ativo
4823,Yasmin da Cunha,1326487789,2023-08-11,C,Suspenso
4824,Bryan Cardoso,9717423324,2021-08-08,B,Inativo
4825,Esther Câmara,6678255707,2022-10-09,E,Inativo
4826,Melina Ferreira,9224268438,2022-12-20,E,Suspenso
4827,Lucca Rezende,5121931218,2024-05-28,E,Ativo
4828,Sra. Luna Pacheco,8702313724,2023-02-09,A,Ativo
4829,Maria Alice Castro,4802572352,2021-08-06,A,Suspenso
4830,Sofia Marques,5507514417,2024-05-14,D,Suspenso
4831,Srta. Sabrina Cavalcanti,6453574211,2023-05-02,E,Suspenso
4832,Isadora Sales,5245113350,2022-12-15,B,Ativo
4833,Alícia Cavalcante,4062344336,2022-01-18,C,Inativo
4834,Ravi Lucca Vasconcelos,8527503513,2023-05-18,C,Ativo
4835,Kamilly Rodrigues,4060749702,2023-06-25,E,Ativo
4836,Marcos Vinicius Rezende,3445649017,2023-02-05,C,Ativo
4837,Luiza Macedo,9631217468,2022-06-12,E,Suspenso
4838,Sr. Luiz Gustavo Pinto,7051012117,2023-12-14,C,Ativo
4839,Raul Garcia,5830890709,2023-04-13,B,Inativo
4840,Evelyn Sampaio,3882056855,2023-12-12,C,Inativo
4841,Maria Eduarda Sousa,7258180637,2022-05-11,D,Suspenso
4842,Oliver Caldeira,7566258397,2021-09-01,B,Ativo
4843,Gael Henrique Câmara,8049477319,2024-04-19,C,Ativo
4844,Enzo Rodrigues,5094291341,2023-07-20,E,Ativo
4845,Eloá Pires,7156476986,2022-05-08,B,Ativo
4846,Sophie Guerra,8079799806,2022-06-13,C,Inativo
4847,Srta. Olívia Ferreira,8491663543,2022-10-12,B,Ativo
4848,Nicolas Ribeiro,2693642991,2022-04-13,E,Suspenso
4849,Aylla Sá,9449285183,2023-03-17,E,Suspenso
4850,Mathias Moraes,7502038255,2023-04-08,A,Ativo
4851,Natália Gonçalves,1278206910,2023-05-14,E,Ativo
4852,Breno da Cruz,9048060872,2023-04-15,A,Inativo
4853,Maitê Martins,3447038394,2021-08-25,A,Suspenso
4854,Bruno Oliveira,4608966375,2021-06-15,A,Suspenso
4855,Ágatha Dias,4611229466,2021-12-31,B,Suspenso
4856,Dra. Giovanna Pacheco,7479359486,2022-06-12,E,Inativo
4857,Arthur Miguel Pinto,5762097669,2021-07-02,A,Inativo
4858,Oliver Mendes,0035057734,2021-10-05,A,Suspenso
4859,Benjamim Andrade,1606072763,2024-03-19,B,Ativo
4860,Ana Lívia Andrade,3007296069,2022-02-07,C,Ativo
4861,Dr. Danilo Farias,4856269459,2022-10-12,A,Inativo
4862,Mirella Pereira,3334131274,2021-08-01,E,Inativo
4863,Agatha Caldeira,6402482007,2021-09-24,B,Ativo
4864,Larissa Gomes,1940468829,2023-02-04,E,Inativo
4865,Mathias Montenegro,7622895770,2022-11-25,B,Inativo
4866,Bento Moura,8761700885,2024-03-19,C,Inativo
4867,Isaque Costa,2200058381,2021-11-03,D,Inativo
4868,Sr. Leonardo Ramos,9592769789,2024-02-21,C,Inativo
4869,Diego da Luz,0553736552,2024-02-13,A,Inativo
4870,Sra. Lunna Costa,7085658970,2023-11-24,C,Ativo
4871,Sophia Garcia,2152920948,2024-06-01,C,Ativo
4872,Thomas Rodrigues,7482419467,2021-08-19,C,Suspenso
4873,Anna Liz Sampaio,2991892497,2023-08-13,B,Ativo
4874,Danilo Campos,6156672500,2024-01-07,E,Inativo
4875,Ravy Lima,8715133380,2023-01-12,A,Suspenso
4876,Arthur Gabriel da Cruz,2524835520,2023-04-21,B,Inativo
4877,Eduardo Costa,1225927206,2022-02-10,A,Inativo
4878,Vitor Hugo Gomes,1881895208,2022-07-31,A,Suspenso
4879,Gabriela Correia,0935301344,2021-09-28,E,Ativo
4880,Sra. Antonella Santos,5718780716,2021-11-19,A,Suspenso
4881,Benício da Mata,5817484373,2021-09-27,B,Suspenso
4882,Vitor Rodrigues,6086187898,2022-01-14,D,Inativo
4883,Alice Farias,2225626018,2023-06-06,E,Ativo
4884,Ayla Vasconcelos,4925175200,2023-12-20,A,Inativo
4885,Arthur Miguel Garcia,9692981459,2024-01-16,C,Inativo
4886,Rael Novaes,5608811312,2023-01-03,E,Inativo
4887,Nathan Guerra,6204818200,2022-07-09,B,Ativo
4888,Benício Alves,6094943005,2022-01-24,C,Suspenso
4889,Murilo Sá,4290013601,2023-12-09,E,Inativo
4890,Valentim Santos,6708143679,2023-02-24,D,Suspenso
4891,Enzo Borges,5839205428,2024-05-28,E,Suspenso
4892,Laís Araújo,0694522663,2023-04-04,A,Ativo
4893,Luiz Otávio Jesus,9934255564,2022-03-21,B,Inativo
4894,Dra. Laís Albuquerque,5205110860,2023-07-16,E,Ativo
4895,Sr. Arthur Miguel Souza,5528765033,2023-11-26,B,Suspenso
4896,Luiz Fernando Câmara,6705228644,2021-08-22,C,Inativo
4897,Dr. Lucas Câmara,0409812457,2021-12-25,D,Ativo
4898,Ísis Jesus,5215073762,2024-03-14,E,Suspenso
4899,Milena Vieira,6811757585,2022-05-14,A,Ativo
4900,Mateus Câmara,4679549655,2023-04-02,C,Inativo
4901,Olívia Almeida,8775285144,2022-07-20,D,Ativo
4902,José Miguel da Luz,0642422145,2022-03-26,A,Inativo
4903,Luiz Gustavo Moura,5216834241,2022-04-24,A,Ativo
4904,Sr. Théo Barbosa,6201184538,2022-09-19,B,Suspenso
4905,João Fernandes,7560248937,2022-12-18,A,Suspenso
